index,metric,labels
2311.0,126.0,Conceição das Pedras
2888.0,126.0,Senhora dos Remédios
3916.0,126.0,Kaloré
3947.0,126.0,Marumbi
171.0,125.0,Palestina do Pará
549.0,125.0,São José dos Basílios
567.0,125.0,Timbiras
765.0,125.0,São Francisco do Piauí
2705.0,125.0,Piedade dos Gerais
3139.0,125.0,Álvaro de Carvalho
4925.0,125.0,Paranhos
618.0,124.0,Buriti dos Montes
856.0,124.0,Deputado Irapuan Pinheiro
918.0,124.0,Monsenhor Tabosa
2218.0,124.0,Brás Pires
2519.0,124.0,Jeceaba
2541.0,124.0,Ladainha
2704.0,124.0,Piedade do Rio Grande
3886.0,124.0,Ipiranga
4629.0,123.0,Mata
4723.0,123.0,Rolador
507.0,122.0,Penalva
569.0,122.0,Trizidela do Vale
2455.0,122.0,Ibirité
2709.0,122.0,Piracema
2878.0,122.0,Sarzedo
764.0,121.0,São Francisco de Assis do Piauí
906.0,121.0,Maracanaú
2621.0,121.0,Morro do Pilar
4263.0,121.0,Major Gercino
1284.0,120.0,Pilõezinhos
2007.0,120.0,Pedrão
2285.0,120.0,Casa Grande
2743.0,120.0,Queluzito
3604.0,120.0,Sagres
3738.0,120.0,Vitória Brasil
4121.0,120.0,Verê
5305.0,120.0,Terezópolis de Goiás
329.0,119.0,Pedro Afonso
333.0,119.0,Pindorama do Tocantins
631.0,119.0,Capitão Gervásio Oliveira
676.0,119.0,Isaías Coelho
1015.0,119.0,Coronel Ezequiel
2008.0,119.0,Pedro Alexandre
2308.0,119.0,Comendador Gomes
2579.0,119.0,Mário Campos
3926.0,119.0,Luiziana
297.0,118.0,Itapiratins
309.0,118.0,Maurilândia do Tocantins
5290.0,118.0,São Domingos
3458.0,117.0,Monções
3584.0,117.0,Ribeira
3717.0,117.0,Turiúba
4401.0,117.0,Alvorada
4580.0,117.0,Ibirapuitã
570.0,116.0,Tuntum
2457.0,116.0,Ibituruna
2557.0,116.0,Liberdade
4536.0,116.0,Erval Seco
5319.0,116.0,Vila Boa
739.0,115.0,Pimenteiras
1602.0,115.0,Olivença
1752.0,115.0,Barro Alto
3511.0,115.0,Paraíso
368.0,114.0,Tupiratins
893.0,114.0,Itatira
1218.0,114.0,Dona Inês
1741.0,114.0,Arataca
3465.0,114.0,Monteiro Lobato
4144.0,114.0,Arroio Trinta
4330.0,114.0,Salto Veloso
770.0,113.0,São João da Serra
1187.0,113.0,Cacimbas
2273.0,113.0,Carmésia
4347.0,113.0,São João do Itaperiú
4484.0,113.0,Cerro Branco
4977.0,113.0,Colniza
292.0,112.0,Goiatins
352.0,112.0,Santa Tereza do Tocantins
999.0,112.0,Augusto Severo
1969.0,112.0,Mirangaba
2410.0,112.0,Formoso
2475.0,112.0,Ipiaçu
3267.0,112.0,Cunha
3603.0,112.0,Sabino
4057.0,112.0,Santa Mônica
5169.0,112.0,Divinópolis de Goiás
5318.0,112.0,Vicentinópolis
545.0,111.0,São João do Paraíso
1148.0,111.0,Alcantil
4802.0,111.0,Sertão Santana
5207.0,111.0,Jesúpolis
116.0,110.0,Bonito
463.0,110.0,Jatobá
673.0,110.0,Ilha Grande
2949.0,110.0,Vieiras
3231.0,110.0,Campos Novos Paulista
4904.0,110.0,Inocência
69.0,108.0,Guajará
379.0,108.0,Alto Parnaíba
1110.0,108.0,São João do Sabugi
2044.0,108.0,Rodelas
2400.0,108.0,Faria Lemos
3710.0,108.0,Torre de Pedra
4800.0,108.0,Sério
3756.0,107.0,Antônio Olinto
3884.0,107.0,Inajá
761.0,106.0,Santo Inácio do Piauí
1337.0,106.0,Serra da Raiz
1933.0,106.0,Jussari
3590.0,106.0,Ribeirão Grande
5146.0,106.0,Córrego do Ouro
5288.0,106.0,Santo Antônio de Goiás
599.0,105.0,Barra D'Alcântara
809.0,105.0,Altaneira
1057.0,105.0,Luís Gomes
1329.0,105.0,São José dos Cordeiros
2752.0,105.0,Riacho dos Machados
3282.0,105.0,Elisiário
3285.0,105.0,Emilianópolis
4617.0,105.0,Lindolfo Collor
5095.0,105.0,Americano do Brasil
5299.0,105.0,Serranópolis
754.0,104.0,Santa Cruz dos Milagres
787.0,104.0,Sigefredo Pacheco
1785.0,104.0,Campo Alegre de Lourdes
2014.0,104.0,Piraí do Norte
3839.0,104.0,Enéas Marques
3964.0,104.0,Nova Esperança do Sudoeste
4201.0,104.0,Erval Velho
4460.0,104.0,Campos Borges
4621.0,104.0,Mampituba
2960.0,103.25,Água Doce do Norte
357.0,103.0,São Sebastião do Tocantins
766.0,103.0,São Gonçalo do Gurguéia
1009.0,103.0,Campo Redondo
1377.0,103.0,Betânia
1804.0,103.0,Catolândia
2423.0,103.0,Funilândia
3859.0,103.0,Foz do Jordão
3899.0,103.0,Ivaté
4041.0,103.0,Rosário do Ivaí
4227.0,103.0,Ipira
4350.0,103.0,São José
349.0,102.0,Santa Maria do Tocantins
594.0,102.0,Aroeiras do Itaim
1001.0,102.0,Baraúna
2855.0,102.0,São José do Goiabal
3157.0,102.0,Arandu
4226.0,102.0,Iomerê
4545.0,102.0,Eugênio de Castro
186.0,101.0,Salvaterra
634.0,101.0,Caridade do Piauí
1029.0,101.0,Galinhos
1309.0,101.0,Santana de Mangueira
1952.0,101.0,Maetinga
2589.0,101.0,Matias Cardoso
2909.0,101.0,Taquaraçu de Minas
413.0,100.0,Cachoeira Grande
1533.0,100.0,Verdejante
2247.0,100.0,Campo Florido
2301.0,100.0,Chiador
3995.0,100.0,Piên
4205.0,100.0,Forquilhinha
4601.0,100.0,Jacuizinho
5153.0,100.0,Cumari
4400.0,99.0,Alto Feliz
5301.0,99.0,Simolândia
483.0,98.0,Matões
1753.0,98.0,Barrocas
1988.0,98.0,Nova Ibiá
2487.0,98.0,Itamarati de Minas
2772.0,98.0,Rubelita
2957.0,98.0,Wenceslau Braz
3587.0,98.0,Ribeirão Corrente
3618.0,98.0,Santa Cruz da Conceição
4046.0,98.0,Santa Amélia
4540.0,98.0,Estação
266.0,97.0,Campos Lindos
596.0,97.0,Assunção do Piauí
654.0,97.0,Domingos Mourão
2757.0,97.0,Rio do Prado
3639.0,97.0,Santo Antônio do Aracanguá
1356.0,96.0,Vieirópolis
1453.0,96.0,Lagoa do Ouro
1904.0,96.0,Itapé
2771.0,96.0,Rosário da Limeira
3593.0,96.0,Riversul
3820.0,96.0,Contenda
3841.0,96.0,Esperança Nova
4014.0,96.0,Primeiro de Maio
4127.0,96.0,Abdon Batista
83.0,95.0,Silves
258.0,95.0,Barra do Ouro
441.0,95.0,Formosa da Serra Negra
572.0,95.0,Turilândia
4412.0,95.0,Arroio do Padre
5183.0,95.0,Hidrolina
291.0,94.0,Goianorte
385.0,94.0,Araguanã
1956.0,94.0,Malhada de Pedras
2336.0,94.0,Coronel Murta
2429.0,94.0,Gonçalves
2801.0,94.0,Santana do Riacho
4652.0,94.0,Nova Bréscia
4697.0,94.0,Poço das Antas
4710.0,94.0,Putinga
4981.0,94.0,Cotriguaçu
1170.0,93.0,Belém do Brejo do Cruz
2031.0,93.0,Rafael Jambeiro
3613.0,93.0,Sandovalina
4597.0,93.0,Itatiba do Sul
4690.0,93.0,Pinhal Grande
4708.0,93.0,Progresso
1194.0,92.0,Capim
1947.0,92.0,Macajuba
2680.0,92.0,Paula Cândido
2794.0,92.0,Santana de Cataguases
4295.0,92.0,Pedras Grandes
4329.0,92.0,Saltinho
5083.0,92.0,Nova Monte Verde
613.0,91.0,Bonfim do Piauí
2578.0,91.0,Marilac
2622.0,91.0,Munhoz
2942.0,91.0,Varzelândia
3162.0,91.0,Arealva
3320.0,91.0,Guarani d'Oeste
3484.0,91.0,Nova Independência
3725.0,91.0,Uru
4024.0,91.0,Rancho Alegre
4297.0,91.0,Peritiba
4352.0,91.0,São José do Cerrito
5102.0,91.0,Araçu
5154.0,91.0,Damianópolis
399.0,90.0,Bela Vista do Maranhão
949.0,90.0,Potiretama
965.0,90.0,São João do Jaguaribe
1090.0,90.0,Portalegre
1963.0,90.0,Mascote
2190.0,90.0,Belmiro Braga
2555.0,90.0,Leme do Prado
4443.0,90.0,Brochier
4624.0,90.0,Maratá
4896.0,90.0,Douradina
655.0,89.5,Dom Inocêncio
1124.0,89.0,Serra Negra do Norte
1965.0,89.0,Matina
3582.0,89.0,Reginópolis
3835.0,89.0,Diamante D'Oeste
4234.0,89.0,Irineópolis
4393.0,89.0,Ajuricaba
4922.0,89.0,Novo Horizonte do Sul
3366.0,88.0,Itaju
4399.0,88.0,Alto Alegre
4594.0,88.0,Itapuca
4649.0,88.0,Nova Alvorada
5017.0,88.0,Nova Nazaré
456.0,87.0,Icatu
1033.0,87.0,Guamaré
2539.0,87.0,Juruaia
3883.0,87.0,Inácio Martins
4029.0,87.0,Reserva do Iguaçu
4609.0,87.0,Lagoa Bonita do Sul
4614.0,87.0,Lajeado do Bugre
1798.0,86.0,Caraíbas
3935.0,86.0,Mangueirinha
4475.0,86.0,Caraá
4867.0,86.0,Alcinópolis
50.0,85.0,Acrelândia
1131.0,85.0,Tenente Ananias
1213.0,85.0,Curral Velho
1278.0,85.0,Pedra Lavrada
1980.0,85.0,Muquém do São Francisco
3837.0,85.0,Douradina
4523.0,85.0,Doutor Maurício Cardoso
4541.0,85.0,Estância Velha
84.0,84.0,Amajari
763.0,84.0,São Félix do Piauí
1037.0,84.0,Itajá
1183.0,84.0,Cabedelo
2264.0,84.0,Caputira
2281.0,84.0,Carneirinho
2323.0,84.0,Conquista
2329.0,84.0,Coração de Jesus
2338.0,84.0,Coronel Xavier Chaves
2414.0,84.0,Francisco Dumont
2851.0,84.0,São José da Safira
3424.0,84.0,Luiziânia
3750.0,84.0,Alvorada do Sul
3872.0,84.0,Guaraqueçaba
3960.0,84.0,Nova América da Colina
4685.0,84.0,Pejuçara
5016.0,84.0,Nova Bandeirantes
5089.0,84.0,Água Limpa
5138.0,84.0,Caturaí
5208.0,84.0,Joviânia
5213.0,84.0,Mambaí
5216.0,84.0,Matrinchã
5228.0,84.0,Mossâmedes
446.0,83.0,Governador Archer
2531.0,83.0,Jordânia
2759.0,83.0,Rio Manso
3143.0,83.0,Américo de Campos
4402.0,83.0,Amaral Ferrador
565.0,82.0,Sucupira do Riachão
1144.0,82.0,Aguiar
1400.0,82.0,Carnaubeira da Penha
1972.0,82.0,Morpará
2206.0,82.0,Bom Jesus do Amparo
2882.0,82.0,Senador Cortes
3131.0,82.0,Alambari
3575.0,82.0,Queiroz
4315.0,82.0,Presidente Nereu
1970.0,81.0,Mirante
2735.0,81.0,Pratinha
2762.0,81.0,Rio Pardo de Minas
3985.0,81.0,Paranapoema
4217.0,81.0,Guatambú
382.0,80.0,Anajatuba
608.0,80.0,Betânia do Piauí
1039.0,80.0,Jaçanã
1656.0,80.0,Divina Pastora
2284.0,80.0,Carvalhos
2798.0,80.0,Santana do Jacaré
5028.0,80.0,Novo São Joaquim
457.0,79.0,Igarapé do Meio
1016.0,79.0,Coronel João Pessoa
1289.0,79.0,Poço de José de Moura
1338.0,79.0,Serra Grande
4337.0,79.0,Santo Amaro da Imperatriz
4528.0,79.0,Engenho Velho
73.0,78.0,Itapiranga
480.0,78.0,Marajá do Sena
1036.0,78.0,Ipueira
1247.0,78.0,Livramento
1299.0,78.0,Riacho de Santo Antônio
1311.0,78.0,Joca Claudino
2208.0,78.0,Bom Repouso
3502.0,78.0,Ouro Verde
4834.0,78.0,Tunas
454.0,77.0,Guimarães
1414.0,77.0,Dormentes
3315.0,77.0,Guapiaçu
3778.0,77.0,Boa Vista da Aparecida
4230.0,77.0,Ipumirim
4296.0,77.0,Penha
4488.0,77.0,Chapada
4854.0,77.0,Vicente Dutra
5302.0,77.0,Sítio d'Abadia
566.0,76.0,Tasso Fragoso
1074.0,76.0,Paraú
1267.0,76.0,Nazarezinho
2030.0,76.0,Quixabeira
2261.0,76.0,Capitão Andrade
3148.0,76.0,Anhembi
3608.0,76.0,Salmourão
5036.0,76.0,Ponte Branca
5221.0,76.0,Moiporá
701.0,75.0,Manoel Emídio
752.0,75.0,Rio Grande do Piauí
1050.0,75.0,Lagoa d'Anta
4164.0,75.0,Braço do Trombudo
418.0,74.0,Cantanhede
1303.0,74.0,Salgado de São Félix
1516.0,74.0,Solidão
2235.0,74.0,Cajuri
2256.0,74.0,Capela Nova
3796.0,74.0,Campo Bonito
4422.0,74.0,Barão do Triunfo
4602.0,74.0,Jacutinga
4691.0,74.0,Pinheirinho do Vale
1836.0,73.0,Encruzilhada
2640.0,73.0,Nova Resende
2890.0,73.0,Seritinga
4276.0,73.0,Morro Grande
4355.0,73.0,São Martinho
5048.0,73.0,Ribeirãozinho
25.0,72.0,Alto Paraíso
664.0,72.0,Francisco Ayres
704.0,72.0,Massapê do Piauí
757.0,72.0,Santana do Piauí
802.0,72.0,Wall Ferraz
2205.0,72.0,Bom Jesus da Penha
2464.0,72.0,Imbé de Minas
2481.0,72.0,Itacambira
2898.0,72.0,Silveirânia
3201.0,72.0,Bom Sucesso de Itararé
3573.0,72.0,Quadra
3934.0,72.0,Manfrinópolis
4043.0,72.0,Salgado Filho
4143.0,72.0,Armazém
4259.0,72.0,Luiz Alves
4397.0,72.0,Almirante Tamandaré do Sul
4777.0,72.0,São Martinho da Serra
5098.0,72.0,Anhanguera
4155.0,71.25,Biguaçu
708.0,71.0,Milton Brandão
724.0,71.0,Paes Landim
2605.0,71.0,Moeda
3427.0,71.0,Macatuba
4235.0,71.0,Itá
4360.0,71.0,Serra Alta
5046.0,71.0,Reserva do Cabaçal
79.0,70.0,Novo Airão
103.0,70.0,Almeirim
393.0,70.0,Bacurituba
1072.0,70.0,Ouro Branco
1089.0,70.0,Poço Branco
1759.0,70.0,Boa Vista do Tupim
2083.0,70.0,Sento Sé
2156.0,70.0,Angelândia
2662.0,70.0,Paiva
3269.0,70.0,Diadema
3333.0,70.0,Hortolândia
3360.0,70.0,Iracemápolis
3558.0,70.0,Pontes Gestal
4033.0,70.0,Rio Bom
4140.0,70.0,Arabutã
4955.0,70.0,Araguainha
33.0,69.0,Cujubim
513.0,69.0,Pirapemas
980.0,69.0,Umari
2013.0,69.0,Pintadas
2489.0,69.0,Itambé do Mato Dentro
3811.0,69.0,Cerro Azul
4572.0,69.0,Harmonia
4653.0,69.0,Nova Esperança do Sul
4740.0,69.0,Santa Maria do Herval
4837.0,69.0,Tupandi
473.0,68.0,Lagoa Grande do Maranhão
990.0,68.0,Água Nova
1867.0,68.0,Ibirapuã
2185.0,68.0,Barão de Monte Alto
2433.0,68.0,Grão Mogol
2946.0,68.0,Vermelho Novo
3637.0,68.0,Santo Antônio da Alegria
387.0,67.0,Arame
1027.0,67.0,Francisco Dantas
2812.0,67.0,Santo Antônio do Aventureiro
2857.0,67.0,São José do Mantimento
4863.0,67.0,Vitória das Missões
276.0,66.0,Conceição do Tocantins
557.0,66.0,São Roberto
933.0,66.0,Palhano
1064.0,66.0,Messias Targino
2352.0,66.0,Cuparaque
2399.0,66.0,Fama
2427.0,66.0,Goiabeira
4473.0,66.0,Capitão
1003.0,65.0,Bento Fernandes
1607.0,65.0,Pariconha
1932.0,65.0,Jussara
2110.0,65.0,Uibaí
2815.0,65.0,Santo Antônio do Jacinto
3602.0,65.0,Rubinéia
4639.0,65.0,Mormaço
190.0,64.75,Santa Maria das Barreiras
244.0,64.0,Aparecida do Rio Negro
256.0,64.0,Babaçulândia
584.0,64.0,Alagoinha do Piauí
1136.0,64.0,Triunfo Potiguar
2177.0,64.0,Ataléia
2375.0,64.0,Dom Viçoso
4299.0,64.0,Petrolândia
661.0,63.0,Floresta do Piauí
1062.0,63.0,Martins
1208.0,63.0,Cubati
1854.0,63.0,Guajeru
2251.0,63.0,Canápolis
2357.0,63.0,Delfinópolis
3705.0,63.0,Tejupá
3784.0,63.0,Braganey
3864.0,63.0,Grandes Rios
4407.0,63.0,Arambaré
4804.0,63.0,Silveira Martins
5109.0,63.0,Avelinópolis
208.0,62.0,Soure
659.0,62.0,Fartura do Piauí
660.0,62.0,Flores do Piauí
749.0,62.0,Riacho Frio
1834.0,62.0,Dom Macedo Costa
2561.0,62.0,Luisburgo
4363.0,62.0,Sul Brasil
4376.0,62.0,Urubici
4511.0,62.0,Cruzeiro do Sul
4556.0,62.0,Fortaleza dos Valos
4590.0,62.0,Ipiranga do Sul
269.0,61.0,Carrasco Bonito
471.0,61.0,Lagoa do Mato
1484.0,61.0,Quixaba
1777.0,61.0,Caetanos
2830.0,61.0,São Gonçalo do Abaeté
5070.0,61.0,Tabaporã
476.0,60.0,Loreto
755.0,60.0,Santa Filomena
1128.0,60.0,Taboleiro Grande
1158.0,60.0,Areia de Baraúnas
1211.0,60.0,Cuité de Mamanguape
1266.0,60.0,Natuba
1274.0,60.0,Passagem
2025.0,60.0,Presidente Dutra
2781.0,60.0,Santa Bárbara do Monte Verde
2881.0,60.0,Senador Amaral
4010.0,60.0,Porto Vitória
4078.0,60.0,São Manoel do Paraná
4153.0,60.0,Belmonte
4333.0,60.0,Santa Helena
4534.0,60.0,Herval
4587.0,60.0,Independência
4693.0,60.0,Pinto Bandeira
4900.0,60.0,Figueirão
798.0,59.0,Várzea Branca
1019.0,59.0,Doutor Severiano
1097.0,59.0,Riacho de Santana
1923.0,59.0,Jaguaripe
2319.0,59.0,Confins
2633.0,59.0,Ninheira
4409.0,59.0,Aratiba
4537.0,59.0,Esmeralda
571.0,58.0,Turiaçu
1733.0,58.0,Antônio Cardoso
2342.0,58.0,Córrego Novo
4390.0,58.0,Aceguá
4391.0,58.0,Água Santa
4515.0,58.0,Dilermando de Aguiar
4974.0,58.0,Cláudia
93.0,57.0,Normandia
689.0,57.0,Júlio Borges
1077.0,57.0,Rio do Fogo
2637.0,57.0,Nova Módica
2860.0,57.0,São Pedro da União
4640.0,57.0,Morrinhos do Sul
298.0,56.0,Itaporã do Tocantins
302.0,56.0,Lagoa do Tocantins
423.0,56.0,Cedral
1063.0,56.0,Maxaranguape
1939.0,56.0,Lajedinho
2152.0,56.0,Alvorada de Minas
2282.0,56.0,Carrancas
2546.0,56.0,Lagoa Grande
2569.0,56.0,Mamonas
2593.0,56.0,Matutina
2864.0,56.0,São Roque de Minas
2915.0,56.0,Tiros
2917.0,56.0,Tocos do Moji
2938.0,56.0,Vargem Bonita
3258.0,56.0,Corumbataí
3295.0,56.0,Fernão
3772.0,56.0,Barra do Jacaré
3825.0,56.0,Corumbataí do Sul
3918.0,56.0,Laranjal
4090.0,56.0,Serranópolis do Iguaçu
4257.0,56.0,Lindóia do Sul
4377.0,56.0,Urupema
4380.0,56.0,Vargem
4499.0,56.0,Coqueiro Baixo
4861.0,56.0,Vista Alegre do Prata
4871.0,56.0,Angélica
5020.0,56.0,Nova Brasilândia
5034.0,56.0,Planalto da Serra
5054.0,56.0,São José do Xingu
5087.0,56.0,Adelândia
5110.0,56.0,Baliza
5165.0,56.0,Flores de Goiás
5310.0,56.0,Turvelândia
1317.0,55.0,São Domingos do Cariri
1591.0,55.0,Mar Vermelho
2080.0,55.0,Sebastião Laranjeiras
2298.0,55.0,Chalé
2618.0,55.0,Montezuma
2809.0,55.0,Santa Rosa da Serra
3480.0,55.0,Nova Canaã Paulista
4659.0,55.0,Nova Roma do Sul
4965.0,55.0,Campinápolis
226.0,54.0,Ferreira Gomes
400.0,54.0,Benedito Leite
401.0,54.0,Bequimão
556.0,54.0,São Raimundo do Doca Bezerra
643.0,54.0,Conceição do Canindé
1012.0,54.0,Carnaúba dos Dantas
1243.0,54.0,Lagoa
1300.0,54.0,Riacho dos Cavalos
1547.0,54.0,Belo Monte
2710.0,54.0,Pirajuba
3589.0,54.0,Ribeirão dos Índios
3829.0,54.0,Cruz Machado
300.0,53.0,Juarina
1335.0,53.0,São Vicente do Seridó
2535.0,53.0,Nova União
3733.0,53.0,Várzea Paulista
4895.0,53.0,Dois Irmãos do Buriti
66.0,52.0,Apuí
166.0,52.0,Óbidos
628.0,52.0,Canavieira
1117.0,52.0,São Rafael
2807.0,52.0,Santa Rita do Itueto
2863.0,52.0,São Romão
4265.0,52.0,Maracajá
4531.0,52.0,Erebango
4620.0,52.0,Maçambará
5041.0,52.0,Porto Estrela
5240.0,52.0,Nova Roma
160.0,51.0,Monte Alegre
494.0,51.0,Nova Iorque
1216.0,51.0,Vista Serrana
2193.0,51.0,Belo Vale
2326.0,51.0,Consolação
4236.0,51.0,Itaiópolis
4248.0,51.0,José Boiteux
57.0,50.0,Mâncio Lima
633.0,50.0,Caraúbas do Piauí
1234.0,50.0,Itatuba
2198.0,50.0,Bias Fortes
3760.0,50.0,Arapuã
4279.0,50.0,Nova Itaberaba
672.0,49.0,Hugo Napoleão
1321.0,49.0,São João do Tigre
2309.0,49.0,Comercinho
2350.0,49.0,Cruzeiro da Fortaleza
2403.0,49.0,Felisburgo
2700.0,49.0,Pescador
2854.0,49.0,São José do Divino
4467.0,49.0,Canudos do Vale
4765.0,49.0,São José das Missões
4824.0,49.0,Travesseiro
4987.0,49.0,Feliz Natal
666.0,48.0,Francisco Santos
725.0,48.0,Pajeú do Piauí
1073.0,48.0,Paraná
1171.0,48.0,Bernardino Batista
1796.0,48.0,Capela do Alto Alegre
2215.0,48.0,Botumirim
2266.0,48.0,Caranaíba
2411.0,48.0,Fortaleza de Minas
2417.0,48.0,Frei Gaspar
2656.0,48.0,Ouro Verde de Minas
3182.0,48.0,Barra do Turvo
3893.0,48.0,Itambaracá
3900.0,48.0,Ivatuba
4803.0,48.0,Sete de Setembro
5179.0,48.0,Guarani de Goiás
5281.0,48.0,Santa Isabel
554.0,47.0,São Pedro dos Crentes
1052.0,47.0,Lagoa Nova
1123.0,47.0,Serra do Mel
2479.0,47.0,Itabirinha
2664.0,47.0,Palmópolis
34.0,46.0,Governador Jorge Teixeira
123.0,46.0,Cachoeira do Arari
867.0,46.0,Granjeiro
938.0,46.0,Paramoti
2089.0,46.0,Sítio do Mato
2844.0,46.0,São João do Pacuí
4007.0,46.0,Porto Amazonas
4218.0,46.0,Ibiam
4998.0,46.0,Itiquira
686.0,45.0,Joca Marques
1046.0,45.0,João Dias
1132.0,45.0,Tenente Laurentino Cruz
1195.0,45.0,Caraúbas
1307.0,45.0,Santa Inês
1539.0,45.0,Água Branca
2153.0,45.0,Amparo do Serra
4161.0,45.0,Bom Jesus do Oeste
4253.0,45.0,Lajeado Grande
4267.0,45.0,Marema
4689.0,45.0,Pinhal da Serra
202.0,44.0,São João da Ponta
361.0,44.0,Sucupira
415.0,44.0,Cajari
2413.0,44.0,Francisco Badaró
3202.0,44.0,Borá
4713.0,44.0,Quinze de Novembro
485.0,43.0,Milagres do Maranhão
506.0,43.0,Pedro do Rosário
2540.0,43.0,Juvenília
2926.0,43.0,Turvolândia
2947.0,43.0,Vespasiano
4503.0,43.0,Coronel Pilar
4945.0,42.75,Acorizal
65.0,42.0,Porto Acre
373.0,42.0,Água Doce do Maranhão
464.0,42.0,Jenipapo dos Vieiras
516.0,42.0,Porto Rico do Maranhão
620.0,42.0,Cajazeiras do Piauí
649.0,42.0,Curralinhos
688.0,42.0,Juazeiro do Piauí
720.0,42.0,Novo Santo Antônio
775.0,42.0,São José do Peixe
1055.0,42.0,Lajes Pintadas
2346.0,42.0,Cristália
2392.0,42.0,Espírito Santo do Dourado
2559.0,42.0,Limeira do Oeste
2932.0,42.0,Umburatiba
3137.0,42.0,Álvares Florence
3209.0,42.0,Brejo Alegre
3739.0,42.0,Votorantim
3880.0,42.0,Iguatu
4404.0,42.0,André da Rocha
4752.0,42.0,Santo Antônio do Planalto
5029.0,42.0,Paranaíta
5155.0,42.0,Damolândia
5316.0,42.0,Varjão
510.0,41.0,Pindaré-Mirim
790.0,41.0,Socorro do Piauí
2681.0,41.0,Paulistas
4157.0,41.0,Bocaina do Sul
60.0,40.0,Rodrigues Alves
324.0,40.0,Palmeirante
719.0,40.0,Novo Oriente do Piauí
774.0,40.0,São José do Divino
2227.0,40.0,Cabeceira Grande
2674.0,40.0,Passa Vinte
2850.0,40.0,São José da Lapa
2945.0,40.0,Veríssimo
3270.0,40.0,Dirce Reis
4035.0,40.0,Rio Branco do Ivaí
4382.0,40.0,Vidal Ramos
4737.0,40.0,Santa Clara do Sul
1103.0,39.0,Santana do Seridó
1126.0,39.0,Serrinha dos Pintos
2304.0,39.0,Claro dos Poções
2437.0,39.0,Guaraciaba
2934.0,39.0,União de Minas
4530.0,39.0,Entre Rios do Sul
132.0,38.0,Cumaru do Norte
187.0,38.0,Santa Bárbara do Pará
460.0,38.0,Itaipava do Grajaú
1034.0,38.0,Ielmo Marinho
1041.0,38.0,Janduís
2288.0,38.0,Conceição da Barra de Minas
2608.0,38.0,Monsenhor Paulo
2736.0,38.0,Presidente Bernardes
3079.0,38.0,Nilópolis
3181.0,38.0,Barra do Chapéu
3368.0,38.0,Itaoca
4598.0,38.0,Ivorá
4715.0,38.0,Relvado
4914.0,38.0,Laguna Carapã
4993.0,38.0,Guiratinga
284.0,37.0,Dueré
353.0,37.0,Santa Terezinha do Tocantins
1140.0,37.0,Venha-Ver
1270.0,37.0,Nova Palmeira
2401.0,37.0,Felício dos Santos
2594.0,37.0,Medeiros
2604.0,37.0,Miravânia
3460.0,37.0,Monte Alegre do Sul
4886.0,37.0,Caracol
4991.0,37.0,Glória D'Oeste
5139.0,36.5,Cavalcante
29.0,36.0,Campo Novo de Rondônia
493.0,36.0,Nova Colinas
605.0,36.0,Belém do Piauí
616.0,36.0,Brejo do Piauí
636.0,36.0,Caxingó
989.0,36.0,Afonso Bezerra
1099.0,36.0,Rodolfo Fernandes
1134.0,36.0,Timbaúba dos Batistas
1259.0,36.0,Mato Grosso
1302.0,36.0,Salgadinho
2137.0,36.0,Águas Vermelhas
2907.0,36.0,Tapira
3245.0,36.0,Cedral
3307.0,36.0,Gastão Vidigal
3435.0,36.0,Marapoama
3486.0,36.0,Nova Luzitânia
3551.0,36.0,Platina
3874.0,36.0,Honório Serpa
4517.0,36.0,Dois Irmãos das Missões
4736.0,36.0,Santa Cecília do Sul
374.0,35.0,Alcântara
519.0,35.0,Presidente Médici
582.0,35.0,Agricolândia
2676.0,35.0,Patis
3946.0,35.0,Marquinho
4483.0,35.0,Cerrito
4694.0,35.0,Pirapó
5079.0,35.0,Vera
68.0,34.0,Careiro
548.0,34.0,São José de Ribamar
1067.0,34.0,Monte das Gameleiras
1878.0,34.0,Ipecaetá
2150.0,34.0,Alvarenga
2784.0,34.0,Santa Cruz do Escalvado
4387.0,34.0,Xavantina
4619.0,34.0,Machadinho
4782.0,34.0,São Pedro das Missões
432.0,33.0,Conceição do Lago-Açu
534.0,33.0,Santo Amaro do Maranhão
792.0,33.0,Tamboril do Piauí
1249.0,33.0,Mãe d'Água
1318.0,33.0,São Domingos
1600.0,33.0,Olho d'Água do Casado
2194.0,33.0,Berilo
4548.0,33.0,Faxinalzinho
5289.0,33.0,Santo Antônio do Descoberto
717.0,32.0,Nossa Senhora de Nazaré
2299.0,32.0,Chapada do Norte
2381.0,32.0,Doresópolis
3823.0,32.0,Coronel Domingos Soares
4134.0,32.0,Águas Mornas
4298.0,32.0,Pescaria Brava
694.0,31.0,Lagoa de São Francisco
722.0,31.0,Olho D'Água do Piauí
1085.0,31.0,Pedro Avelino
1223.0,31.0,Frei Martinho
3744.0,31.0,Adrianópolis
148.0,30.0,Jacareacanga
167.0,30.0,Oriximiná
601.0,30.0,Barreiras do Piauí
639.0,30.0,Cocal dos Alves
1024.0,30.0,Felipe Guerra
1138.0,30.0,Upanema
1355.0,30.0,Várzea
1614.0,30.0,Pindoba
1917.0,30.0,Iuiu
2224.0,30.0,Bugre
3773.0,30.0,Bela Vista da Caroba
4316.0,30.0,Princesa
4358.0,30.0,Saudades
4490.0,30.0,Charrua
4491.0,30.0,Chiapetta
4588.0,30.0,Inhacorá
